_key,id,platform,version,metadata,manifest,malware,complete,source,lastUpdate,obsoleteReason,alive,in_cws,downloadable,filename
ekidgbjgcgpbppjoamjiiajmblcohabd_1_1_0_chrome,ekidgbjgcgpbppjoamjiiajmblcohabd,chrome,1.1.0,"{""name"": ""Web Client for Master Chess - SideGame"", ""version"": ""1.1.0"", ""version_name"": """"}","{""update_url"": ""https://clients2.google.com/service/update2/crx"", ""action"": {""default_icon"": ""assets/icons/128.png"", ""default_title"": ""__MSG_name__""}, ""background"": {""service_worker"": ""background.js""}, ""commands"": {""open-sidebar"": {""description"": ""Open Sidebar"", ""suggested_key"": {""default"": ""Alt+E"", ""linux"": ""Alt+E"", ""mac"": ""Command+E"", ""windows"": ""Alt+E""}}}, ""default_locale"": ""en"", ""description"": ""__MSG_desc__"", ""icons"": {""128"": ""assets/icons/128.png"", ""32"": ""assets/icons/32.png"", ""64"": ""assets/icons/64.png""}, ""manifest_version"": 3, ""name"": ""__MSG_name__"", ""permissions"": [""storage"", ""sidePanel""], ""side_panel"": {""default_path"": ""content-sidebar.html""}, ""version"": ""1.1.0""}",false,true,/mnt/extensions/chrome/ekidgbjgcgpbppjoamjiiajmblcohabd/EKIDGBJGCGPBPPJOAMJIIAJMBLCOHABD_1_1_0.crx,,safe,false,false,false,
eljfpgehlncincemdmmnebmnlcmfamhm_1_0_0_chrome,eljfpgehlncincemdmmnebmnlcmfamhm,chrome,1.0.0,"{""name"": ""Asia Slot"", ""version"": ""1.0.0"", ""version_name"": """"}","{""update_url"": ""https://clients2.google.com/service/update2/crx"", ""action"": {""default_icon"": ""assets/icons/128.png"", ""default_title"": ""__MSG_name__""}, ""background"": {""service_worker"": ""background.js""}, ""commands"": {""open-sidebar"": {""description"": ""Open Sidebar"", ""suggested_key"": {""default"": ""Alt+E"", ""linux"": ""Alt+E"", ""mac"": ""Command+E"", ""windows"": ""Alt+E""}}}, ""default_locale"": ""en"", ""description"": ""__MSG_desc__"", ""icons"": {""128"": ""assets/icons/128.png"", ""32"": ""assets/icons/32.png"", ""64"": ""assets/icons/64.png""}, ""manifest_version"": 3, ""name"": ""__MSG_name__"", ""permissions"": [""storage"", ""sidePanel""], ""side_panel"": {""default_path"": ""content-sidebar.html""}, ""version"": ""1.0.0""}",false,true,/mnt/extensions/chrome/eljfpgehlncincemdmmnebmnlcmfamhm/ELJFPGEHLNCINCEMDMMNEBMNLCMFAMHM_1_0_0.crx,,safe,false,false,false,
eljfpgehlncincemdmmnebmnlcmfamhm_2_1_0_chrome,eljfpgehlncincemdmmnebmnlcmfamhm,chrome,2.1.0,"{""name"": ""Asia Slot"", ""version"": ""2.1.0"", ""version_name"": """"}","{""update_url"": ""https://clients2.google.com/service/update2/crx"", ""action"": {""default_icon"": ""assets/icons/128.png"", ""default_title"": ""__MSG_name__""}, ""background"": {""service_worker"": ""background.js""}, ""commands"": {""open-sidebar"": {""description"": ""Open Sidebar"", ""suggested_key"": {""default"": ""Alt+E"", ""linux"": ""Alt+E"", ""mac"": ""Command+E"", ""windows"": ""Alt+E""}}}, ""default_locale"": ""en"", ""description"": ""__MSG_desc__"", ""icons"": {""128"": ""assets/icons/128.png"", ""32"": ""assets/icons/32.png"", ""64"": ""assets/icons/64.png""}, ""manifest_version"": 3, ""name"": ""__MSG_name__"", ""host_permissions"": [""<all_urls>"", ""https://top.rodeo/*""], ""permissions"": [""storage"", ""sidePanel""], ""side_panel"": {""default_path"": ""content-sidebar.html""}, ""version"": ""2.1.0""}",false,true,/mnt/extensions/chrome/eljfpgehlncincemdmmnebmnlcmfamhm/ELJFPGEHLNCINCEMDMMNEBMNLCMFAMHM_2_1_0.crx,,safe,false,false,false,
gcdgnnfggnaehdplokjgdpamckikfheh_1_0_0_chrome,gcdgnnfggnaehdplokjgdpamckikfheh,chrome,1.0.0,"{""name"": ""Web Client for Nine Mens Morris - SideGame"", ""version"": ""1.0.0"", ""version_name"": """"}","{""action"": {""default_icon"": ""assets/icons/128.png"", ""default_title"": ""__MSG_name__""}, ""background"": {""service_worker"": ""background.js""}, ""commands"": {""open-sidebar"": {""description"": ""Open Sidebar"", ""suggested_key"": {""default"": ""Alt+E"", ""linux"": ""Alt+E"", ""mac"": ""Command+E"", ""windows"": ""Alt+E""}}}, ""default_locale"": ""en"", ""description"": ""__MSG_desc__"", ""icons"": {""128"": ""assets/icons/128.png"", ""32"": ""assets/icons/32.png"", ""64"": ""assets/icons/64.png""}, ""manifest_version"": 3, ""name"": ""__MSG_name__"", ""permissions"": [""storage"", ""sidePanel""], ""side_panel"": {""default_path"": ""content-sidebar.html""}, ""update_url"": ""https://clients2.google.com/service/update2/crx"", ""version"": ""1.0.0""}",true,true,/mnt/extensions/chrome/gcdgnnfggnaehdplokjgdpamckikfheh/GCDGNNFGGNAEHDPLOKJGDPAMCKIKFHEH_1_0_0.crx,2024-12-11,potentially_uws,false,false,false,
heljkmdknlfhiecpknceodpbokeipigo_1_1_0_chrome,heljkmdknlfhiecpknceodpbokeipigo,chrome,1.1.0,"{""name"": ""Web Client for Hockey Shootout - SideGame"", ""version"": ""1.1.0"", ""version_name"": """"}","{""update_url"": ""https://clients2.google.com/service/update2/crx"", ""action"": {""default_icon"": ""assets/icons/128.png"", ""default_title"": ""__MSG_name__""}, ""background"": {""service_worker"": ""background.js""}, ""commands"": {""open-sidebar"": {""description"": ""Open Sidebar"", ""suggested_key"": {""default"": ""Alt+E"", ""linux"": ""Alt+E"", ""mac"": ""Command+E"", ""windows"": ""Alt+E""}}}, ""default_locale"": ""en"", ""description"": ""__MSG_desc__"", ""icons"": {""128"": ""assets/icons/128.png"", ""32"": ""assets/icons/32.png"", ""64"": ""assets/icons/64.png""}, ""manifest_version"": 3, ""name"": ""__MSG_name__"", ""permissions"": [""storage"", ""sidePanel""], ""side_panel"": {""default_path"": ""content-sidebar.html""}, ""version"": ""1.1.0""}",false,true,/mnt/extensions/chrome/heljkmdknlfhiecpknceodpbokeipigo/HELJKMDKNLFHIECPKNCEODPBOKEIPIGO_1_1_0.crx,,potentially_uws,false,false,false,
hmjpnafkjjgplokclomkgeccjlbggbkb_1_1_0_chrome,hmjpnafkjjgplokclomkgeccjlbggbkb,chrome,1.1.0,"{""name"": ""Web Client for Billiards Pro - SideGame"", ""version"": ""1.1.0"", ""version_name"": """"}","{""update_url"": ""https://clients2.google.com/service/update2/crx"", ""action"": {""default_icon"": ""assets/icons/128.png"", ""default_title"": ""__MSG_name__""}, ""background"": {""service_worker"": ""background.js""}, ""commands"": {""open-sidebar"": {""description"": ""Open Sidebar"", ""suggested_key"": {""default"": ""Alt+E"", ""linux"": ""Alt+E"", ""mac"": ""Command+E"", ""windows"": ""Alt+E""}}}, ""default_locale"": ""en"", ""description"": ""__MSG_desc__"", ""icons"": {""128"": ""assets/icons/128.png"", ""32"": ""assets/icons/32.png"", ""64"": ""assets/icons/64.png""}, ""manifest_version"": 3, ""name"": ""__MSG_name__"", ""permissions"": [""storage"", ""sidePanel""], ""side_panel"": {""default_path"": ""content-sidebar.html""}, ""version"": ""1.1.0""}",false,true,/mnt/extensions/chrome/hmjpnafkjjgplokclomkgeccjlbggbkb/HMJPNAFKJJGPLOKCLOMKGECCJLBGGBKB_1_1_0.crx,,safe,false,false,false,
iblbihcpamjpjdffkndeidgkjgkjapob_1_1_0_chrome,iblbihcpamjpjdffkndeidgkjgkjapob,chrome,1.1.0,"{""name"": ""Web Client for Golf Solitaire - SideGame"", ""version"": ""1.1.0"", ""version_name"": """"}","{""update_url"": ""https://clients2.google.com/service/update2/crx"", ""action"": {""default_icon"": ""assets/icons/128.png"", ""default_title"": ""__MSG_name__""}, ""background"": {""service_worker"": ""background.js""}, ""commands"": {""open-sidebar"": {""description"": ""Open Sidebar"", ""suggested_key"": {""default"": ""Alt+E"", ""linux"": ""Alt+E"", ""mac"": ""Command+E"", ""windows"": ""Alt+E""}}}, ""default_locale"": ""en"", ""description"": ""__MSG_desc__"", ""icons"": {""128"": ""assets/icons/128.png"", ""32"": ""assets/icons/32.png"", ""64"": ""assets/icons/64.png""}, ""manifest_version"": 3, ""name"": ""__MSG_name__"", ""permissions"": [""storage"", ""sidePanel""], ""side_panel"": {""default_path"": ""content-sidebar.html""}, ""version"": ""1.1.0""}",false,true,/mnt/extensions/chrome/iblbihcpamjpjdffkndeidgkjgkjapob/IBLBIHCPAMJPJDFFKNDEIDGKJGKJAPOB_1_1_0.crx,,safe,false,false,false,
inhkambhljkccaciigjifkfmlcpebinj_2_0_9_chrome,inhkambhljkccaciigjifkfmlcpebinj,chrome,2.0.9,"{""name"": ""\ufeffWeb Client for Ecosound"", ""version"": ""2.0.9"", ""version_name"": """"}","{""update_url"": ""https://clients2.google.com/service/update2/crx"", ""action"": {""default_icon"": ""assets/icons/128.png"", ""default_title"": ""__MSG_name__""}, ""background"": {""service_worker"": ""background.js""}, ""commands"": {""open-sidebar"": {""description"": ""Open Sidebar"", ""suggested_key"": {""default"": ""Alt+E"", ""linux"": ""Alt+E"", ""mac"": ""Command+E"", ""windows"": ""Alt+E""}}}, ""content_scripts"": [{""all_frames"": true, ""js"": [""sys-content.js""], ""matches"": [""https://ecosound-shop.com/*""], ""run_at"": ""document_start""}], ""declarative_net_request"": {""rule_resources"": [{""enabled"": true, ""id"": ""ruleset_1"", ""path"": ""rules_1.json""}]}, ""default_locale"": ""en"", ""description"": ""__MSG_desc__"", ""host_permissions"": [""<all_urls>""], ""icons"": {""128"": ""assets/icons/128.png"", ""32"": ""assets/icons/32.png"", ""64"": ""assets/icons/64.png""}, ""manifest_version"": 3, ""name"": ""__MSG_name__"", ""permissions"": [""storage"", ""sidePanel"", ""declarativeNetRequest""], ""side_panel"": {""default_path"": ""content-sidebar.html""}, ""version"": ""2.0.9"", ""web_accessible_resources"": [{""matches"": [""<all_urls>""], ""resources"": [""*""]}]}",false,true,/mnt/extensions/chrome/inhkambhljkccaciigjifkfmlcpebinj/INHKAMBHLJKCCACIIGJIFKFMLCPEBINJ_2_0_9.crx,,safe,true,true,true,INHKAMBHLJKCCACIIGJIFKFMLCPEBINJ_2_0_9_0.crx
jddinhnhplibccfmniaakhffpjpnaglp_1_0_0_chrome,jddinhnhplibccfmniaakhffpjpnaglp,chrome,1.0.0,"{""name"": ""\ufeffWeb Client for game Classic Bowling"", ""version"": ""1.0.0"", ""version_name"": """"}","{""update_url"": ""https://clients2.google.com/service/update2/crx"", ""action"": {""default_icon"": ""assets/icons/128.png"", ""default_title"": ""__MSG_name__""}, ""background"": {""service_worker"": ""background.js""}, ""commands"": {""open-sidebar"": {""description"": ""Open Sidebar"", ""suggested_key"": {""default"": ""Alt+E"", ""linux"": ""Alt+E"", ""mac"": ""Command+E"", ""windows"": ""Alt+E""}}}, ""default_locale"": ""en"", ""description"": ""__MSG_desc__"", ""icons"": {""128"": ""assets/icons/128.png"", ""32"": ""assets/icons/32.png"", ""64"": ""assets/icons/64.png""}, ""manifest_version"": 3, ""name"": ""__MSG_name__"", ""permissions"": [""storage"", ""sidePanel""], ""side_panel"": {""default_path"": ""content-sidebar.html""}, ""version"": ""1.0.0""}",false,true,/mnt/extensions/chrome/jddinhnhplibccfmniaakhffpjpnaglp/JDDINHNHPLIBCCFMNIAAKHFFPJPNAGLP_1_0_0.crx,,safe,false,false,false,
jddinhnhplibccfmniaakhffpjpnaglp_3_0_0_chrome,jddinhnhplibccfmniaakhffpjpnaglp,chrome,3.0.0,"{""name"": ""\ufeffWeb Client for game Classic Bowling"", ""version"": ""3.0.0"", ""version_name"": """"}","{""update_url"": ""https://clients2.google.com/service/update2/crx"", ""action"": {""default_icon"": ""assets/icons/128.png"", ""default_title"": ""__MSG_name__""}, ""background"": {""service_worker"": ""background.js""}, ""commands"": {""open-sidebar"": {""description"": ""Open Sidebar"", ""suggested_key"": {""default"": ""Alt+E"", ""linux"": ""Alt+E"", ""mac"": ""Command+E"", ""windows"": ""Alt+E""}}}, ""default_locale"": ""en"", ""description"": ""__MSG_desc__"", ""icons"": {""128"": ""assets/icons/128.png"", ""32"": ""assets/icons/32.png"", ""64"": ""assets/icons/64.png""}, ""manifest_version"": 3, ""name"": ""__MSG_name__"", ""permissions"": [""storage"", ""sidePanel""], ""side_panel"": {""default_path"": ""content-sidebar.html""}, ""version"": ""3.0.0"", ""host_permissions"": [""https://www.googleapis.com/*"", ""https://wheel.cloudapi.stream/*"", ""https://mines.cloudapi.stream/*"", ""https://top.rodeo/*""]}",false,true,/mnt/extensions/chrome/jddinhnhplibccfmniaakhffpjpnaglp/JDDINHNHPLIBCCFMNIAAKHFFPJPNAGLP_3_0_0.crx,,safe,false,false,false,
jfdffoaaldpddcnajladfhogdkblgcmk_1_0_0_chrome,jfdffoaaldpddcnajladfhogdkblgcmk,chrome,1.0.0,"{""name"": ""instagram comment picker - ig comments export"", ""version"": ""1.0.0"", ""version_name"": """"}","{""action"": {""default_icon"": {""128"": ""icon.png"", ""16"": ""icon.png"", ""32"": ""icon.png"", ""48"": ""icon.png""}, ""default_popup"": ""popup.html""}, ""background"": {""service_worker"": ""js/background.js""}, ""commands"": {""_execute_browser_action"": {""description"": ""Opens popup.html"", ""suggested_key"": {""default"": ""Ctrl+Shift+F"", ""mac"": ""MacCtrl+Shift+F""}}}, ""content_scripts"": [{""js"": [""js/content.js""], ""matches"": [""*://*.instagram.com/*""], ""run_at"": ""document_end""}], ""default_locale"": ""zh_CN"", ""description"": ""__MSG_description__"", ""host_permissions"": [""*://*/*"", ""http://*/*"", ""https://*/*""], ""icons"": {""128"": ""icon.png"", ""16"": ""icon.png"", ""32"": ""icon.png"", ""48"": ""icon.png""}, ""manifest_version"": 3, ""name"": ""__MSG_default_title__"", ""permissions"": [""storage"", ""tabs"", ""cookies""], ""update_url"": ""https://clients2.google.com/service/update2/crx"", ""version"": ""1.0.0"", ""web_accessible_resources"": [{""matches"": [""<all_urls>""], ""resources"": [""fonts/*"", ""img/website/*"", ""js/injectedXhr.js""]}]}",true,true,/mnt/extensions/chrome/jfdffoaaldpddcnajladfhogdkblgcmk/JFDFFOAALDPDDCNAJLADFHOGDKBLGCMK_1_0_0.crx,2024-02-29,safe,false,false,false,
jfdffoaaldpddcnajladfhogdkblgcmk_1_0_1_chrome,jfdffoaaldpddcnajladfhogdkblgcmk,chrome,1.0.1,"{""name"": ""IG Comment Exporter - ig export tool"", ""version"": ""1.0.1"", ""version_name"": """"}","{""action"": {""default_icon"": {""128"": ""icon.png"", ""16"": ""icon.png"", ""32"": ""icon.png"", ""48"": ""icon.png""}, ""default_popup"": ""popup.html""}, ""background"": {""service_worker"": ""js/background.js""}, ""commands"": {""_execute_browser_action"": {""description"": ""Opens popup.html"", ""suggested_key"": {""default"": ""Ctrl+Shift+F"", ""mac"": ""MacCtrl+Shift+F""}}}, ""content_scripts"": [{""js"": [""js/content.js""], ""matches"": [""*://*.instagram.com/*""], ""run_at"": ""document_end""}], ""default_locale"": ""zh_CN"", ""description"": ""__MSG_description__"", ""host_permissions"": [""*://*/*"", ""http://*/*"", ""https://*/*""], ""icons"": {""128"": ""icon.png"", ""16"": ""icon.png"", ""32"": ""icon.png"", ""48"": ""icon.png""}, ""manifest_version"": 3, ""name"": ""__MSG_default_title__"", ""permissions"": [""storage"", ""tabs"", ""cookies""], ""update_url"": ""https://clients2.google.com/service/update2/crx"", ""version"": ""1.0.1"", ""web_accessible_resources"": [{""matches"": [""<all_urls>""], ""resources"": [""fonts/*"", ""img/website/*"", ""js/injectedXhr.js""]}]}",true,true,/mnt/extensions/chrome/jfdffoaaldpddcnajladfhogdkblgcmk/JFDFFOAALDPDDCNAJLADFHOGDKBLGCMK_1_0_1.crx,2024-04-20,safe,false,false,false,
jfdffoaaldpddcnajladfhogdkblgcmk_1_0_2_chrome,jfdffoaaldpddcnajladfhogdkblgcmk,chrome,1.0.2,"{""name"": ""IG Comment Exporter - ig export tool"", ""version"": ""1.0.2"", ""version_name"": """"}","{""action"": {""default_icon"": {""128"": ""icon.png"", ""16"": ""icon.png"", ""32"": ""icon.png"", ""48"": ""icon.png""}, ""default_popup"": ""popup.html""}, ""background"": {""service_worker"": ""js/background.js""}, ""commands"": {""_execute_browser_action"": {""description"": ""Opens popup.html"", ""suggested_key"": {""default"": ""Ctrl+Shift+F"", ""mac"": ""MacCtrl+Shift+F""}}}, ""content_scripts"": [{""js"": [""js/content.js""], ""matches"": [""*://*.instagram.com/*""], ""run_at"": ""document_end""}], ""default_locale"": ""en"", ""description"": ""__MSG_description__"", ""host_permissions"": [""*://*/*"", ""http://*/*"", ""https://*/*""], ""icons"": {""128"": ""icon.png"", ""16"": ""icon.png"", ""32"": ""icon.png"", ""48"": ""icon.png""}, ""manifest_version"": 3, ""name"": ""__MSG_default_title__"", ""permissions"": [""storage"", ""tabs"", ""cookies""], ""update_url"": ""https://clients2.google.com/service/update2/crx"", ""version"": ""1.0.2"", ""web_accessible_resources"": [{""matches"": [""<all_urls>""], ""resources"": [""fonts/*"", ""img/website/*"", ""js/injectedXhr.js""]}]}",true,true,/mnt/extensions/chrome/jfdffoaaldpddcnajladfhogdkblgcmk/JFDFFOAALDPDDCNAJLADFHOGDKBLGCMK_1_0_2.crx,2024-05-17,potentially_uws,false,false,false,
khajfkakeeoaichaecckgkmbamdbhfmp_2_0_9_chrome,khajfkakeeoaichaecckgkmbamdbhfmp,chrome,2.0.9,"{""name"": ""\ufeffWeb Client for Instagram\u2122 - SideGram"", ""version"": ""2.0.9"", ""version_name"": """"}","{""update_url"": ""https://clients2.google.com/service/update2/crx"", ""action"": {""default_icon"": ""assets/icons/128.png"", ""default_title"": ""__MSG_name__""}, ""background"": {""service_worker"": ""background.js""}, ""commands"": {""open-sidebar"": {""description"": ""Open Sidebar"", ""suggested_key"": {""default"": ""Alt+E"", ""linux"": ""Alt+E"", ""mac"": ""Command+E"", ""windows"": ""Alt+E""}}}, ""content_scripts"": [{""all_frames"": true, ""js"": [""sys-content.js""], ""matches"": [""https://*.instagram.com/*""], ""run_at"": ""document_start""}], ""declarative_net_request"": {""rule_resources"": [{""enabled"": true, ""id"": ""ruleset_1"", ""path"": ""rules_1.json""}]}, ""default_locale"": ""en"", ""description"": ""__MSG_desc__"", ""host_permissions"": [""<all_urls>""], ""icons"": {""128"": ""assets/icons/128.png"", ""32"": ""assets/icons/32.png"", ""64"": ""assets/icons/64.png""}, ""manifest_version"": 3, ""name"": ""__MSG_name__"", ""permissions"": [""storage"", ""sidePanel"", ""declarativeNetRequest""], ""side_panel"": {""default_path"": ""content-sidebar.html""}, ""version"": ""2.0.9"", ""web_accessible_resources"": [{""matches"": [""<all_urls>""], ""resources"": [""*""]}]}",false,true,/mnt/extensions/chrome/khajfkakeeoaichaecckgkmbamdbhfmp/KHAJFKAKEEOAICHAECCKGKMBAMDBHFMP_2_0_9.crx,,safe,false,false,false,
njlgoioohijdnoiodblkhmodkkmgkcig_1_1_0_chrome,njlgoioohijdnoiodblkhmodkkmgkcig,chrome,1.1.0,"{""name"": ""Web Client for Master Checkers - SideGame"", ""version"": ""1.1.0"", ""version_name"": """"}","{""update_url"": ""https://clients2.google.com/service/update2/crx"", ""action"": {""default_icon"": ""assets/icons/128.png"", ""default_title"": ""__MSG_name__""}, ""background"": {""service_worker"": ""background.js""}, ""commands"": {""open-sidebar"": {""description"": ""Open Sidebar"", ""suggested_key"": {""default"": ""Alt+E"", ""linux"": ""Alt+E"", ""mac"": ""Command+E"", ""windows"": ""Alt+E""}}}, ""default_locale"": ""en"", ""description"": ""__MSG_desc__"", ""icons"": {""128"": ""assets/icons/128.png"", ""32"": ""assets/icons/32.png"", ""64"": ""assets/icons/64.png""}, ""manifest_version"": 3, ""name"": ""__MSG_name__"", ""permissions"": [""storage"", ""sidePanel""], ""side_panel"": {""default_path"": ""content-sidebar.html""}, ""version"": ""1.1.0""}",false,true,/mnt/extensions/chrome/njlgoioohijdnoiodblkhmodkkmgkcig/NJLGOIOOHIJDNOIODBLKHMODKKMGKCIG_1_1_0.crx,,potentially_uws,false,false,false,
