key,size,idf,processed,tlsh,is_cdnjs_framework
sha512-M80hCMTIvDIziZACMDsAiLYwX75CMHWlFxXlAmkkeSg_NXHq5Dih3aQ1IecUHYUE96dKpHhNaMKfxSkfxNC_mg__,252388,6.161369499799572,true,T12A342F49BAE275349243F039996FD808B276A48B2589DD403E4CA2E45F1583CD7FAFDC,false
sha512-m9UHtRvGaJdJSQVFweAu7FhN9Omz1uHhqE2szzzNDQNEhfLrbrCfjLKdoU10SJnH5vSXQLx23TaTKprrVoJksg__,75583,5.6842482450799094,false,T1A873F989B6D2F07917B231E4405F550BF27BAA68B40D44E0EAA5D4D27C7488F81BBF78,false
sha512-mN1k4lO5OPaE5PeJQrhTn4vA9CWwK6E8_trqzpU0_PtSE4fKKH5qe1UwCONypTI2yPuxXHUKqvnbcBh7GgAf0g__,1486780,6.161369499799572,true,T120654CC97291F062479771A8002F100BF276696D680D946CF764D4EB7CBA989A23FF3D,false
sha512-mUMVuxVcQ6W7G3qDnMIDvHqqMrbcDPWj_SxYp6YG6X7ccXzJOq8pdEYXyMmUna4n91Rjf4x5281_iPrGrWQgCQ__,1513824,6.161369499799572,true,T175654CC972E1F062479771A8002F100BF276696D680D946CF764D4E67CBA989A23FF3D,false
sha512-Mx9cleAqttVE_3TxTwRpgdpcOB36NsTSSy_T6VgkncMU6TXMU_eVanfEdc_lBViuTIRCdfCb96WuLRQTqBydgg__,592542,6.161369499799572,true,T1EEC44A4ABBF675349243F039596FD809B235A49B2949ED003E4CA2E45F1583C86FAFDC,false
sha512-n1iXLYrYfC43EjeGlNiusmPQy2GYN43qPFlg7ex5_pfig5wHD6HhwaM9N9XmtZKLTaMceM8_SzpHXpOyl32qdA__,592546,6.161369499799572,true,T10BC44A4ABBF675349243F039596FD809B235A49B2949ED003E4CA2E45F1583C86FAFDC,false
sha512-n5ahmZzKWvHgSKxOiqirH6jIic1kV9YCWvtN9Y_cl3y12GqJXkMk5Sy_bBRcFQuHrCaX3iMMr7XLsIV9ADA_xw__,30738,5.383218249415928,false,T17DD2F7487BE17C2482DE30A7313F090777B26916985F2150E40AC9A97F686C772B9F7E,false
sha512-NAWWfIljT1DNngx_ekCd1_q_3Q5ZhLSnwDsBHDQEY6IqUywskwg2HJKXYMnuMBq_oCCyOCyEfhVu1x7V_DYi9w__,592549,6.161369499799572,true,T11DC44A4ABBF675349243F039596FD809B235A49B2949ED003E4CA2E45F1583C86FAFDC,false
sha512-NAy8Fp3mT5CH_Xp3eSfT2cUBqmmapSKzQTJJl_m2Wzd2t257a5nVwjbMjmdiHeFc9p3Ij22yOTFKpWXGQkHBKQ__,372385,6.161369499799572,true,T173842D49BAF275349203F039996FD808B279A48F2989ED053D4CA1E45F5583C87B9FEC,false
sha512-nSHkHzsmRMuvEpTImWlZe5KM5S_G1PkPDQcKEmsr_IVUu9fBnAvl_Dwe7gu_e9Op0Dyhn4C8WAPYO_vMz_VvlA__,2954,6.161369499799572,true,T14351AB69F4FA01A090BB7A7839BF584826B3155B3018DF147E9E7F404FA88346A677D8,false
sha512-NwUO45m5zvNCgx53eL3VSnt44IL2uqpahoZeDBCrFFzF5a5OnMYHY7hzz_SuAr_y1NybwiD3J09TU7Nk3UrQZA__,1501577,6.161369499799572,true,T12A654CC972D1F062479771A8002F100BF276696D680D946CF768D4E67CBA989A23FF3D,false
sha512-O7v5EwLqOXx3JUHZGkwCg7yTe8vl9g0EsbPYhGvF9JlvLJ1FQxYsXYDwTF_5qynaUsjEua0xiITg2hbtSTOURg__,252377,6.161369499799572,true,T17F342F49BAE275349243F039996FD808B276A48B2589DD403E4CA2E45F1583CD7FAFDC,false
sha512-OCL1NaI6blEOVrKo6Q7xs2b9uvttZBPRnt_igroD2o9QjYb_eWtAclLE_FKrpmF93dT_nSCrLq6UjmFEc06CmA__,252388,6.161369499799572,true,T132342F49BAE275349243F039996FD808B276A48B2589DD403E4CA2E45F1583CD7FAFDC,false
sha512-OCpjWFYRfkk8ch0ZPoXDbiiEhmF1bWq3RjGrQx2SAIoefdU3yxSWHKLjekmOLYVSszM6gZzVFFKRYFAvxs7CkQ__,3582,6.161369499799572,true,T10671BD66F4F650A165B7B6386ABF155832B2411F381CEF287ECE9F440F7C42865A23E4,false
sha512-OJMVjCjFtKORXJZjvRtlC0jMm__3geCzBp1Tz_hiQrbhjmPafRAED5asjkBgg3w13p7dAAjpnNHFqmnOmuODOA__,1490009,6.161369499799572,true,T150654CC97291F062479771A8002F100BF276696D680D946CF764D4E7BCBA989A23FF3D,false
sha512-ORVpAzvqmNSMSJ_wgUQ_x1z0palBgddYz7PxVIs36ujyOXzjqj3Xw_QDGXsQO_vd8APzA72li6xd5ZQ1b9bmsw__,372358,6.161369499799572,true,T185842D49BAF275349203F039996FD808B279A48F2989ED053D4CA1E45F5583C87B9FEC,false
sha512-p5sgpqiu0GRpCKN3BMQ126zIfhx1FnYlgCSd6wpgu4zcsCYrh3JzTrgw2iOZY3QqKCFU5vM_e5m76Ih_L6uNvg__,372361,6.161369499799572,true,T17A842D49BAF275349203F039996FD808B279A48F2989ED053D4CA1E45F5583C87B9FEC,false
sha512-PdgidMXe0UKuRrxKo7rCpOWE36IV5o0tcA_BzcXeW8iIoeK8fWHyhCnbGXxAsLE4XTDI1ZYRmG29NfR0Byxylg__,252376,6.161369499799572,true,T1F6342F49BAE275349243F039996FD808B276A48B2589DD403E4CA2E45F1583CD7FAFDC,false
sha512-PIh2bjnFwOHlatQOCGylQhJxw6nC3vDy139F7RH_8_ssAlc9OWwckrYaOk_8WMVzwEJmKQioIF1ho0XkHDGiag__,372385,6.161369499799572,true,T157842D49BAF275349203F039996FD808B279A48F2989ED053D4CA1E45F5583C87B9FEC,false
sha512-PuPcCM6sjQL_yS_hv1fNodbiN7i1g6MltMwmmMNv1cWukygfm5DhB5k8CTSXX7CZkljNBnxR4pn91Q8CoGJwJA__,1486780,6.161369499799572,true,T105654CC97291F062479771A8002F100BF276696D680D946CF764D4EB7CBA989A23FF3D,false
sha512-pV9t_DU4M_y34jNzK6Tv6PAFRq0_ezlAkBzjRfNJ6DKYvhXvVZ_rV1DF95PZdax_ENcPJcbfBTrkTw5ud6NHeg__,252385,6.161369499799572,true,T182342F49BAE275349243F039996FD808B276A48B2589DD403E4CA2E45F1583CD7FAFDC,false
sha512-q8zC_HKlBOMisF31UmlWjr2_jB2hSJa24uPlz3wWVmVVpIcMS2ZmRKHdKWt11c3nIHAMkUIDeVL2apyg7hcvFQ__,372380,6.161369499799572,true,T173842D49BAF275349203F039996FD808B279A48F2989ED053D4CA1E45F5583C87B9FEC,false
sha512-QCZphd0yT0pus3bUw_hXa8HXZ3aSOfIAyUECSTkh7eI3yux_BytYiXRvArpCmAhhkAO_ARmBCliz4_BAYGe5Jg__,592528,6.161369499799572,true,T1E5C44A4ABBF675349243F039596FD809B235A49B2949ED003E4CA2E45F1583C86FAFDC,false
sha512-Qek4A2hP6aWKKt3zzH_JeaI4sjCG2JLeHvw1NF1_Fthze5_zj6sUS4LKt0KwBTWo_o32txQjfG6l01jo_sYshg__,1499835,6.161369499799572,true,T1E4654BC972D1F062479771A8002F100BF276696D680D946CF768D4E67CBA989A23FF3D,false
sha512-qhUSlTFxRwz_yXshbYiRUyCAPH9GGEVUg2yH50sSyMR7tO6EsbfdfqB_P7H5v4HbbRjcSpMwVzmba3q9Axw3eQ__,252374,6.161369499799572,true,T1C0342F49BAE275349243F039996FD808B276A48B2589DD403E4CA2E45F1583CD7FAFDC,false
sha512-qPxaz7t7qGsbumWvbtzoyw0lOulWzh7gUJqelEZvP2ASKRcS6nEawywRrv5k1o9KeQMgwguH4Tz8lXbXf8svKg__,592580,6.161369499799572,true,T121C44A4ABBF675349243F039596FD809B235A49B2949ED003E4CA2E45F1583C86FAFDC,false
sha512-R1xPJC5cReQ5SUqdAjoo7F4tA9OxwdQ8jQesnu5yh6Iw6NUaRD2Q_mjsL9bZkhLDgOF5rPTF6LRRBISjr7lHRg__,252378,6.161369499799572,true,T127342F49BAE275349243F039996FD808B276A48B2589DD403E4CA2E45F1583CD7FAFDC,false
sha512-rJ5_ITBQF6QrqHiWHaVvBzDlolcCNzirwPezzxjA59aFtS4DBOUsk1VBYdOAToI3F8tjiMEeXV6P6F1TOeoyGg__,3602,6.161369499799572,true,T10871EF96F8F605A5917B7A6C69BF984862B2110B301CDF143E9E7F404FE88345E937E8,false
sha512-RU4pnmh4eTMKJg7ezdj6WrRI4iH5YlCFH88WOYtSxPd6SY8AuGHa0pUo0_kqCUFBbZmwRnOBgD5uTC_YAzgtBA__,372396,5.860339504135591,false,T160842D49BAF275349203F039996FD808B279A48F2989ED053D4CA1E45F5583C87B9FEC,false
sha512-rYARvLb_hfKRZf9O45_ca2Zzl1xeMUIGzneHfUDHnEHka_4bpWaI_mzVm36ceHnHKeXFMGRcwZ9_B3P9a1vjNQ__,22878,5.6842482450799094,false,T1EDA2538DB5D2B4D80FA264EC411FA80AF1B75A7874AD94D2EFA1C1D4AC7589F9037F08,false
sha512-S_HO7FH_QbUOWM8AkTikPASU_czuL2AHUnb__EkU7PljTKEiZAtx0HQIb6YNdT02ghNJfNAiJqnwnjK317EmEw__,103399,6.161369499799572,true,T11FA3E7CDB2C6703257B771B900BF510AF136199A284D8410F16DD8E5BF78A4A827BFAD,false
sha512-S8cu90xNUDntyVGYI95R_yCeCBJL8AgxxuTfWI5bO8VNfnk2cMptwOCzQzZkELHMgYbBniPrTzqnZ37ySzpMEw__,372399,6.161369499799572,true,T126842D49BAF275349203F039996FD808B279A48F2989ED053D4CA1E45F5583C87B9FEC,false
sha512-sg_S2jZiOjIy0fy_FeA77_ezGl5x6OaNeqkvYFOiq1QeUKtbQd_H5PR0QenAK_fenrPKMZaRSslNAlCJJ7z6Zw__,592269,6.161369499799572,true,T1D2C44F4BA7FB14B9D113B03D8F7FA808B275400B690ADD59394C92D05F6942C4ABEFB9,false
sha512-sILQDNMREYPEoaofSlhSbL0gmARwvWeMofjLs5g0ntRxzUwIwhG9YeqZLAR8k2AcR9aHCpDCi7wQ6_4OpUfMmA__,252388,6.161369499799572,true,T17C342F49BAE275349243F039996FD808B276A48B2589DD403E4CA2E45F1583CD7FAFDC,false
sha512-SPncLOmQQcN7_W5y6B_YMf0ZHwsh9MylEMa09xHST8UTJ36qR86JPrmcWJpMidkEkWJGUD7uqIIiFXI_yllFMQ__,372413,6.161369499799572,true,T1E4842D49BAF275349203F039996FD808B279A48F2989ED053D4CA1E45F5583C87B9FEC,false
sha512-STp30E0lsIhrrbPmd5_0HpCeF4WI1lji2JllwRwc6oqoqh0Z0kgTE_vMWmODXrm3cWfgam6xs_1cbKqtvplLlw__,252380,6.161369499799572,true,T1F5342F49BAE275349243F039996FD808B276A48B2589DD403E4CA2E45F1583CD7FAFDC,false
sha512-T5mNRKfSJCyx_d0R0xpnT6jWtEtTcnqq_Zv0omY_ECOMU45Is_jjzhpe2Fx5mk9e9TL1Fvmurg_VYJ9GPP84_Q__,252372,6.161369499799572,true,T125342F49BAE275349243F039996FD808B276A48B2589DD403E4CA2E45F1583CD7FAFDC,false
sha512-T8wXXsX8muosPcf6yL4uf8Henp6PXT8Ac8CPGYdnSA0K8qlyhDsTpEmiIyhqRu_NH3XM7J2Ga3B5PbzU0MWQIQ__,372347,6.161369499799572,true,T190842D49BAF275349203F039996FD808B279A48F2989DD053D4CA1E45F5583C87B9FEC,false
sha512-tBWNDLewZzOc9i61Sd78Hj2NMk4yu0C2BuHE1y51ubRSoIHN5rruI6aewkYdWbO_X0Z8INSzJLzheH0bJgudfA__,32578,4.428975739976603,false,T1D0E20848BBE57C3482CA31D7313F091677726A52685F2150E00AC9A53F686C7B2B9F7E,false
sha512-Tc0i_vRogmX4NN7tuLbQfBxa8JkfUSAxSFVzmU31nVdHyiHElPPy2cWfFacmCJKw0VqovrzKhdd2TSTMdAxp2g__,80821,3.7757632262012595,false,T12383B5593244B8730ADE85B68037430BF2265998B14B812CB57CADDE2A7DCC67277F78,false
sha512-TEteuM_579nVRPhvGi8QbtpaLHVlrpDrNUA2cxBJ7IUNf1W6D1MnMSF89ArSGEC77FJi7b3JLmToA3xVNRa_zQ__,135984,4.003007007704322,false,T151D3524A3EFA2433456BE47E5B2B4147F2258487350EDE98789C0BDC1FA946052FEFA4,false
sha512-ThVlukaScU8obC153VHiyLC2Qtk4aGkTcU45CNHddg0QEB_PQIFmTCSt9RyTp6f23Sd1Fs5FHsujGKJn77ttFg__,252385,6.161369499799572,true,T115342F49BAE275349243F039996FD808B276A48B2589DD403E4CA2E45F1583CD7FAFDC,false
sha512-tp813kH83F_PZ21YvuDjRSfVnD5lOMQ_5WamkchsmDm9cdEQk9gVrvfzpsxrYGvJPoKhm2_O4qRyIJSfj8ZqMQ__,372337,5.383218249415928,false,T140842D49BAF275349203F039996FD808B279A48F2989ED053D4CA1E45F5583C87B9FEC,false
sha512-ttRHEtlDf7ekIFemJsQWRQ8OpIloQ0kRDjOu7VrUjHvIz_1JsqE1bIJUQmGhrkR49CzogXEqCpUsoc_oq6sW8w__,252382,6.161369499799572,true,T132342F49BAE275349243F039996FD808B276A48B2589DD403E4CA2E45F1583CD7FAFDC,false
sha512-tWBFA_orcI8ClJDfZCUD63hKEGWwONo5XWGvNNL2dtKHgWKBrV8EWJwwOBsJVY7_CjwH7LrS84clmlxQTQZhHA__,21783,5.161369499799572,false,T14CA2448DB5D2B4D80FA264EC411FA80BF1B75A6874AD94D2EFA1C1D4AC7589F9037F08,false
sha512-TwJf7g_gCd_L9zS5vMYUtNk70TI1ryxMq6W70FXga7CPX1ES6Djt5CRbwJH9nUGahUSuy7RXQ0BTtsfIZU8hYw__,1490016,6.161369499799572,true,T15D654CC97291F062479771A8002F100BF276696D680D946CF764D4EBBCB9989A23FF3D,false
sha512-u29TNH9kdzACXnb_Nvr7DBbYsKifcGe_dV3ni5KHwe1um5FQ6ie98OdV6wXujTdOEuo_s2se_SgU7P62YxRROA__,592557,6.161369499799572,true,T11DC44A4ABBF675349243F039596FD809B235A49B2949ED003E4CA2E45F1583C86FAFDC,false
sha512-vaL9NUGMhcMhJ4uiJ3K_09y67EiNOD9OUp8IwrGS_qak6XxRZKBU0x9XTlcC29M_b9kJ0kymcqqtkE6en34VoA__,76412,5.6842482450799094,false,T1F773F989B6D2F07917B231E4405F550BF27BAA68B40D44E0EAA5D4D2BC7484F81BBF78,false
sha512-vC_5RbEgpEZDOktPGrdA6dKAOYVhGR8MEm4TdgH_3oJRR6iHh_DA8qdp4QCMcjLIl1rQCWT0jKd0vc5eMD_nWQ__,252392,6.161369499799572,true,T104342F49BAE275349243F039996FD808B276A48B2589DD403E4CA2E45F1583CD7FAFDC,false
sha512-VFClYH6vUJMY_gVcFj_a1sONhcuu0AkNUZXHlqOW7k_kYGQSbRQnfUov_QkYqaWpxXUMv8h2HFo87iHQ3byRjQ__,372385,6.161369499799572,true,T167842D49BAF275349203F039996FD808B279A48F2989ED053D4CA1E45F5583C87B9FEC,false
sha512-vjzfbgAAqN_10QzuCezUZKV_aiDfq4Kb2tU_DQVLwIxWSPQNLJdeotKI_soYy_WBxelRA6ICG0Z9vc8gjGbBtg__,2614,5.6842482450799094,false,T16151952C6DBA207F6627597F34026A052A7E1509740A1C8BF04597E17EC0EB5832FEAE,false
sha512-VkzWIF5wneVbq9LgtbwMaEh1REqr3ZK7s_LgJAH2kU1mwdf0sYi7FscXSM90ry8ifmWReyEnPMRj_dTD5joVAA__,149016,6.161369499799572,true,T1B8E3C58E42AB14E49117F13E9BBFD80B66B140176D0EEC8F395C95D08F1D42D12BABAD,false
sha512-vuksdzAuDcWwkZyPrENfRfDp14sKBzso0Q_ut5VR10AJRPP7KoJBAA1N9zX1zx1EkjgMBmU1j2qJGqf_uqXXig__,592552,6.161369499799572,true,T1C9C44A4ABBF675349243F039596FD809B235A49B2949ED003E4CA2E45F1583C86FAFDC,false
sha512-W7wGw3TYNX2c7Ipcdh77XM2HfZefI487NNKhUzv8mm1oYknZQnZF74lLToLDZA0kUC_G1aWoYMCcypgpJAxDhQ__,592557,6.161369499799572,true,T1E5C44A4ABBF675349243F039596FD809B235A49B2949ED003E4CA2E45F1583C86FAFDC,false
sha512-WbV0U_WR1NwjJVbpM9R6MCJJQ8rJQjTwAAownbAm_Huk795c6bJt5T6xyMHef9emHl2q6Ma0uQ4IsXRGLLGBNg__,252394,6.161369499799572,true,T1B6342F49BAE275349243F039996FD808B276A48B2589DD403E4CA2E45F1583CD7FAFDC,false
sha512-WHrD2qyWwHEWKPPpIlPjbj_LZBBxMu7dH8D80ZD8SrdwTuv_wDK5YTxAycSGyH7xox3APGVelCvVjkapaNovvA__,592573,6.161369499799572,true,T10DC44A4ABBF675349243F039596FD809B235A49B2949ED003E4CA2E45F1583C86FAFDC,false
sha512-wkjd79KbKk1HovskrZHDXSgCeJaEzQB5fHf81ir7doCoU1LGHwprRFXVfSZ5k0ujB2QY0nkTPy6g_EKKhkwE2g__,62819,6.161369499799572,true,T18053539A67FB15A59167F13EDF7FF40861B2014B6806CD1A344C81D48F1A83A42BEFAD,false
sha512-WKKICDl8jDAHiENY3JlZVis5JcqRt41Ke_zCNKITI1kF_N4_JNatxzyEYvqTZGkeSDIR39GxCuzQTboBOP8tfw__,2604,5.462399495463553,false,T14B51952C6EAA603F16AF497B34427A051A7E30087409188BF54597E57EC0DB90B2FEAD,false
sha512-WVKDVHRcGa_EhryoOucxnXjj1d9iOvn6SFGB9BXflId5OVQoJqi_gkAE3HFSgW_EWFsJe0AKYmCoEe5o4g9zaQ__,85030,6.161369499799572,true,T1B483F989B6D2F07917B231E0405F550BF27BAB69B40E44E0EAA4D4D26C7484F81BBF78,false
sha512-wwsaUfw4wMu6dIDc376i6c0wUeqMHrchdK5Gk9jicVDWqA5a2fJ0NFKfG8wmVvrz8le16wc3x13Mxh1cm_Dtaw__,372374,6.161369499799572,true,T155842D49BAF275349203F039996FD808B279A48F2989ED053D4CA1E45F5583C87B9FEC,false
sha512-WXeQb5CnTBN0nd_N1bc5zPmg9Buq9pjEhmrfwTTZkV7d7mHPl2iuymqmT63TY7MLQ_wg31ulksFFDGL3rYnkmA__,372345,6.161369499799572,true,T128842D49BAF275349203F039996FD808B279A48F2989DD053D4CA1E45F5583C87B9FEC,false
sha512-X_xpXX5_ywJQpxZmUAPnm49uOEnXgLKEcAv_n19BFDFSF9j2aAcwycf6usd9x_o0HVLk_t02RLPYC9_RpLhyug__,252380,6.161369499799572,true,T197342F49BAE275349243F039996FD808B276A48B2589DD403E4CA2E45F1583CD7FAFDC,false
sha512-x7s3jJFvfw69TQeRfoi5WndZNzD08NUv0s9QsRBfhqL_jQwVtxD1BjYEN3Y3Mr1ePV_EDArW3yDOTWtokoyXxw__,592516,6.161369499799572,true,T1B2C44A4ABBF675349243F039596FD809B235A49B2949ED003E4CA2E45F1583C86FAFDC,false
sha512-XBrIdOOAt7USK9yvKF788Mm_qSIU4ZRZqTn9NEyrBYbvwpBu_It7UvPPKeqpmMK_BUAGnM8euMQAEJuZRF4MHg__,1477999,6.161369499799572,true,T16A654CC97291F062479771A8002F100BF276696D680D946CF764D4EB7CBA989A23FF3D,false
sha512-XFD7vbPFZdWds6ic13_RcH_075uX4U9YQFkzGrLGGKnHMuGn6g3njb16nMuwX0DUUmyznBfoycCdzibPo7SIQw__,2525,5.383218249415928,false,T18E51A56C69AE603F16AF5A7B34423605197E31187409588BF10986E5BEC0E690B2FFAD,false
sha512-xfolpgcMSXGl_BHb2qiKrzLgJjwHtY01BCVMxPNk8lu5XdesyLP__4tBru_F3scxQdH3Z2ppGszqXszxbvVB5g__,372382,6.161369499799572,true,T1F3842D49BAF275349203F039996FD808B279A48F2989ED053D4CA1E45F5583C87B9FEC,false
sha512-xg42ulbgD0Us86S_Bcxr94QAg6QfzZqpMIjQFqsn5Ql8FyAObiXbPQIi7_MVzRwMehFZLrjrAV2Lkv0yqR0JHg__,592547,6.161369499799572,true,T1A1C44A4ABBF675349243F039596FD809B235A49B2949ED003E4CA2E45F1583C86FAFDC,false
sha512-Xywh0x692_2eJ4gU7CDqncRsBrf3V5eINuvMlEGimEWEMBEHxrJOnbICKC6klS8d8mayZO2UtshiaCRH9vbIxw__,372366,6.161369499799572,true,T1F4842D49BAF275349203F039996FD808B279A48F2989ED053D4CA1E45F5583C87B9FEC,false
sha512-XzQ4OLe1_WUtNFrSejZdOST2ZAPwSxgBx7QUjz1i33zmc2Y_ycgOTX9L7MOe0BroM8ngshGKbNAKILPZIVKfxg__,1483759,6.161369499799572,true,T117654CC97291F062479771A8002F100BF276696D680D946CF764D4EBBCB9989A23FF3D,false
sha512-yaXo7ZpVlZx_6mjCDIaoBXUvqzGqwlHCOdnRhJHUa7gccpXBO8jq8mL2GpOBS2waVMRhvC_BcJZK03TgF2t1iw__,372349,6.161369499799572,true,T16B842D49BAF275349203F039996FD808B279A48F2989DD053E4CA1E45F5583C87B9FEC,false
sha512-YchzPz5hLDGLz9XxDwwQ18HLtUtxAIUR4kjNBlYkbT92pbyfgsB0DgJJ8vVPzPlPcaVkCvayuQOwrCRaZIgoWQ__,372341,6.161369499799572,true,T1E4842D49BAF275349203F039996FD808B279A48F2989ED053D4CA1E45F5583C87B9FEC,false
sha512-YEwduYPAHypsf12nhJUE1KdVstPTR0zlCcv_cbz_AT_lulFzXn8OHrNkdHUXBDT3r2UEAdQMPWQfomq_sRvj3Q__,1489977,6.161369499799572,true,T1CD654CC97291F062479771A8002F100BF276696D680D946CF764D4EBBCB9989A23FF3D,false
sha512-YHQYwfpATA4Dfp_IR0qC8YyFMHeceOOxyBrFifGYwgp3dvV_t_IKDX1vk9eC8q97keB7Lmdxf3VDhSoaIbXo2A__,372349,6.161369499799572,true,T136842D49BAF275349203F039996FD808B279A48F2989ED053D4CA1E45F5583C87B9FEC,false
sha512-Z2xM_dD85EtVQ2MHz5lA5UxSab88Q0GByGpzN8WK65UZsbdpjO0DtTps8R8ulCBXKyhOwnqSyrKJ_knBtT41bw__,1478161,6.161369499799572,true,T10C654CC97291F062479771A8002F100BF276696D680D946CF764D4EB7CBA989A23FF3D,false
sha512-Zfe_E6SoSSY82Gofd6FBYbH9k0qb4avao18fVEf412guhwQORoYuXSOcGQX4fp1ltYKW6Q0QE_XNYUBMy_2VXQ__,372375,6.161369499799572,true,T16A842D49BAF275349203F039996FD808B279A48F2989ED053D4CA1E45F5583C87B9FEC,false
sha512-zhlv7baLCl9R654_U0rwbJ1ObTEW8ivlQG01dPIdAfzFJlmagqyWxRgfZntDZ_RptPI9n_zCx17LmxgygVGXjw__,253830,6.161369499799572,true,T14B442E49BAE275349243F039996FD808B276A48B2589DD403E4CA2E45F1583CD7FAFDC,false
sha512-zKeerWHHuP3ar7kX2WKBSENzb_GJytFSBL6HrR2nPSR1kOX1qjm_oHooQtbDpDBSITgyl7QXZApvDfDWvKjkUw__,60775,3.9911077844046146,false,T11053A6563244B9330ADE84E68172430BF7155D98B547816CB5BCACDE2B7EC827273BB8,false
sha512-ZNNLOf68ntbmQ4qag3Vp7yNe9BM_CAlV5pqDny1jZM2K5Tx24W_kKWpnXAokoyHWBtlxbEffGN6tHomMgFu4ng__,22599,5.6842482450799094,false,T145A2438DB5D2B4D80FA264EC411FA80AF1775A7834AD94D2EFA2C1D4AC7589F9037F08,false
sha512-ZQrQMIDKAWfpV8MdPmaJ3H2eaLMgpqkF2MI64Qyxtuj_ZjebyaGlvKX63Am8LlRwGWJ7CgIOYmQfqel65YlcJA__,91385,5.860339504135591,false,T13A9318DDB2C6702247A770B9007F610BF236199D684D8450F269D8E9BC7CA4A827BF7D,false
sha512-Zvc2rJvd_uhZlRh92Sa3LLJRaEnbK9S5pmeAN2QOm4Y7SBcjtBxbwrNjeFZwpgsvl7a9en0enyJdADj5UfrqzA__,592566,6.161369499799572,true,T1CAC44A4ABBF675349243F039596FD809B235A49B2949ED003E4CA2E45F1583C86FAFDC,false
sha512-zXrTKRu681OgVr7POnLJgL02OtBAwnlET0jwhvN9vcfMlJGwsRDh8vM_ykM6VdIG2GIcnb5Wj_BZpXtmhmh_yA__,372365,6.161369499799572,true,T173842D49BAF275349203F039996FD808B279A48F2989ED053D4CA1E45F5583C87B9FEC,false
sha512-zY43AHKZ7MFllOkGnxIf3xsHVqkjnWyqdlZnVGcackDgGYYAGqQLkY1tG8qe9VlPTPhDApCz69S0M1Gp_0bmcw__,372413,6.161369499799572,true,T158842D49BAF275349203F039996FD808B279A48F2989ED053D4CA1E45F5583C87B9FEC,false
